InputID,TargetID,Distance
T040,T009,16301.29640
T040,T159,14517.69002
T040,T153,6992.90956
T040,T028,15121.31990
T040,T025,14294.56555
T040,T019,10939.41153
T040,T016,19220.75611
T040,T090,4721.84569
T040,T089,15509.24724
T040,T033,6189.39495
T040,T031,6734.50346
T040,T142,12111.90955
T040,T141,12567.04431
T040,T135,21177.75114
T040,T092,7884.06640
T040,T045,8850.01513
T040,T015,16053.30149
T040,T007,16332.15296
T040,T002,13180.93653
T040,T050,7706.73266
T040,T049,7231.56578
T040,T048,5684.34245
T040,T046,6909.04164
T040,T094,15308.75722
T040,T091,5994.40461
T040,T086,18601.71294
T040,T054,10601.11103
T040,T148,18495.29105
T040,T143,17439.41568
T040,T129,9957.14758
T040,T096,13864.36200
T040,T238,11073.58863
T040,T237,12796.52536
T040,T236,16333.12129
T040,T235,11450.44714
T040,T054C,10818.63989
T040,T094B,15408.20482
T040,T065A,8673.49374
T040,T227,16966.72707
T040,T225,12172.23934
T040,T223,15202.63792
T040,T222,8352.74097
T040,T230,6468.02657
T040,T229,12875.38856
T040,T226,8511.95708
T040,T224,11247.57656
T040,T232,7924.26025
T040,T231,15605.84776
T040,T035,10050.34243
T040,T228,11028.84943
T040,T234,10543.40629
T040,T233,18908.22163
T040,T002B,12433.03964
T040,T002A,13558.93737
T040,T221,26252.33252
T040,T157,5246.42542
T040,T156,9019.96155
T040,T027,14696.56283
T040,T090A,18763.73241
T040,T903,21052.38653
T040,T900,19604.69322
T040,T009,19547.91716
T040,T128A,17901.47641
T040,T200A,19560.98000
T040,T090C,20440.20911
T040,T090B,5148.15138
T040,T218B,10769.85333
T040,T218C,9127.24663
T040,T218A,11379.27690
T040,T200B,27178.43196
T040,T206,19515.28307
T040,T200,23492.98734
T040,T138,17927.62748
T040,T115,22270.03179
T040,T107,17793.63094
T040,T215,24207.41656
T040,T212,24485.39808
T040,T209,19032.61771
T040,T097,25020.65922
T040,T078,10150.73242
T040,T072,11727.21664
T040,T128,20854.15682
T040,T103,22578.12278
T040,T102,14813.33737
T040,T100,21664.15511
T040,T099,19010.59912
T040,T073,13252.26340
T040,T071,9205.37987
T040,T070,8907.82606
T040,T069,9966.40619
T040,T077,13796.39123
T040,T076,10762.15985
T040,T075,12641.42544
T040,T074,5564.93410
T040,T082,8409.53835
T040,T081,8391.57808
T040,T080,14051.11630
T040,T079,16198.88152
T040,T063,3053.85578
T040,T155,9810.35709
T040,T114,6154.88242
T040,T083,15313.24780
T040,T017,12900.40745
T040,T005,10987.06400
T040,T160,6177.73887
T040,T144,11542.19886
T040,T035,3926.39854
T040,T004,12452.99797
T040,T095,16527.27030
T040,T044,3617.46581
T040,T061,6630.83815
T040,T060,4763.31758
T040,T039,6596.61968
T040,T036,1899.48859
T040,T067,10580.74572
T040,T066,9103.71383
T040,T065,8688.86143
T040,T062,5803.91239
T040,T037,9848.16277
T040,T034,2921.30545
T040,T012,15579.03633
T040,T085,15746.07302
T043,T051,3394.90775
T043,T047,1197.62324
T043,T013,10509.88303
T043,T219,12288.40835
T043,T161,15454.09520
T043,T088,1305.10805
T043,T084,19977.76744
T043,T030,4986.06118
T043,T018,17212.11820
T043,T014,14718.72815
T043,T149,15391.48904
T043,T147,8306.82726
T043,T146,11221.41949
T043,T145,5880.75454
T043,T154,8307.87860
T043,T152,2170.11483
T043,T151,10930.25023
T043,T150,16675.99109
T043,T220,11840.94543
T043,T218,10508.36246
T043,T162,16111.70068
T043,T158,19445.91353
T043,T008,18118.15655
T043,T006,17018.13964
T043,T003,12955.32624
T043,T001,11174.47669
T043,T011,15002.65839
T043,T009,16940.13459
T043,T159,14324.07541
T043,T153,7814.78483
T043,T028,14392.50613
T043,T025,14306.78907
T043,T019,10270.36737
T043,T016,19665.47113
T043,T090,2616.60982
T043,T089,15369.13974
T043,T033,5495.19626
T043,T031,8418.07033
T043,T142,12608.83809
T043,T141,12785.33518
T043,T135,21841.04539
T043,T092,5750.43801
T043,T045,7513.87560
T043,T015,16851.58811
T043,T007,16477.93392
T043,T002,13932.91805
T043,T050,6880.01173
T043,T049,5435.26717
T043,T048,3552.75354
T043,T046,5032.96540
T043,T094,15356.61342
T043,T091,3868.59747
T043,T086,18840.92943
T043,T054,8870.58009
T043,T148,17784.94537
T043,T143,17816.90276
T043,T129,7874.18365
T043,T096,14012.49934
T043,T238,11598.20759
T043,T237,13161.77297
T043,T236,16496.82851
T043,T235,10615.96472
T043,T054C,9134.08062
T043,T094B,15501.45820
T043,T065A,9931.36786
T043,T227,16311.22391
T043,T225,13019.24951
T043,T223,15831.92816
T043,T222,8654.47968
T043,T230,7265.61741
T043,T229,12426.80078
T043,T226,7831.71236
T043,T224,10166.78143
T043,T232,6521.95958
T043,T231,14624.10744
T043,T035,11121.86257
T043,T228,10785.47846
T043,T234,10934.02819
T043,T233,19327.90945
T043,T002B,13086.98608
T043,T002A,14015.64582
T043,T221,25573.56079
T043,T157,4162.88387
T043,T156,10109.16437
T043,T027,14421.91638
T043,T090A,18814.31094
T043,T903,22533.84709
T043,T900,20810.66297
T043,T009,20476.79067
T043,T128A,16912.64986
T043,T200A,18503.40457
T043,T090C,20482.66741
T043,T090B,3032.41705
T043,T218B,10802.02320
T043,T218C,9204.15721
T043,T218A,11217.73369
T043,T200B,26583.80185
T043,T206,18387.81991
T043,T200,22838.06240
T043,T138,17160.17831
T043,T115,21913.15937
T043,T107,16981.70613
T043,T215,23349.84942
T043,T212,23677.30190
T043,T209,17896.92920
T043,T097,24803.69595
T043,T078,9721.24963
T043,T072,12184.60530
T043,T128,20092.83031
T043,T103,21651.04878
T043,T102,14019.45539
T043,T100,20613.53341
T043,T099,17981.85272
T043,T073,12188.74891
T043,T071,10821.96316
T043,T070,10824.06153
T043,T069,9979.10699
T043,T077,12556.63216
T043,T076,9562.83147
T043,T075,11154.29430
T043,T074,4544.69067
T043,T082,7390.08470
T043,T081,6853.68880
T043,T080,13292.15433
T043,T079,14936.44132
T043,T063,4397.53939
T043,T155,11404.48806
T043,T114,7387.65529
T043,T083,14358.55649
T043,T017,13339.95476
T043,T005,11582.37720
T043,T160,5095.45890
T043,T144,12378.76226
T043,T035,2714.61397
T043,T004,12509.38342
T043,T095,17015.78164
T043,T044,2994.07560
T043,T061,6376.39939
T043,T060,4055.98373
T043,T039,6593.96692
T043,T036,3639.47532
T043,T067,11674.22435
T043,T066,9546.63437
T043,T065,9997.39509
T043,T062,6447.73813
T043,T040,2133.90799
T043,T037,10923.69323
T043,T034,1656.96668
T043,T012,15502.00745
T043,T085,15593.46710
T047,T051,4071.47205
T047,T043,1197.62324
T047,T013,9628.65075
T047,T219,11124.56231
T047,T161,16651.52802
T047,T088,107.75141
T047,T084,21116.78889
T047,T030,3850.38105
T047,T018,16053.70598
T047,T014,13657.31641
T047,T149,14229.84151
T047,T147,7110.19336
T047,T146,10024.51815
T047,T145,5628.03532
T047,T154,7293.39779
T047,T152,2961.37471
T047,T151,10170.10315
T047,T150,15500.06844
T047,T220,10651.53554
T047,T218,9336.79245
T047,T162,17244.94251
T047,T158,20631.78342
T047,T008,16977.73316
T047,T006,15938.25588
T047,T003,11826.00763
T047,T001,10004.78199
T047,T011,14173.39480
T047,T009,15915.49925
T047,T159,15504.28578
T047,T153,6929.80270
T047,T028,13204.09512
T047,T025,13146.95503
T047,T019,9075.25135
T047,T016,18580.51998
T047,T090,2438.35422
T047,T089,16553.02781
T047,T033,4297.62889
T047,T031,9268.06754
T047,T142,11559.23666
T047,T141,11666.10692
T047,T135,23015.56227
T047,T092,5705.62616
T047,T045,6432.90638
T047,T015,15880.23282
T047,T007,15335.62274
T047,T002,12957.56269
T047,T050,5689.29236
T047,T049,4623.08843
T047,T048,3492.95967
T047,T046,4306.03825
T047,T094,16551.60536
T047,T091,3989.50132
T047,T086,20038.51677
T047,T054,8007.19984
T047,T148,16596.93893
T047,T143,16719.31341
T047,T129,7480.80448
T047,T096,15209.99640
T047,T238,12778.68960
T047,T237,14354.78401
T047,T236,15357.65943
T047,T235,11695.45031
T047,T054C,8237.59754
T047,T094B,16697.79027
T047,T065A,10964.86831
T047,T227,17415.50888
T047,T225,14159.73118
T047,T223,14807.94842
T047,T222,7580.15497
T047,T230,6382.90089
T047,T229,13578.94079
T047,T226,8963.04831
T047,T224,9022.60366
T047,T232,5461.44916
T047,T231,13468.09813
T047,T035,12211.18283
T047,T228,9601.87084
T047,T234,9864.74509
T047,T233,18237.44453
T047,T002B,12082.87780
T047,T002A,12948.62382
T047,T221,26659.41282
T047,T157,5252.60193
T047,T156,11190.89584
T047,T027,13231.46470
T047,T090A,20008.29947
T047,T903,21871.91251
T047,T900,19998.66746
T047,T009,19543.45417
T047,T128A,17921.75671
T047,T200A,19483.92330
T047,T090C,21675.83141
T047,T090B,2875.35508
T047,T218B,9654.84612
T047,T218C,8073.24792
T047,T218A,10041.67750
T047,T200B,27688.61136
T047,T206,19341.59000
T047,T200,23932.52528
T047,T138,18235.33919
T047,T115,23066.19008
T047,T107,18045.24160
T047,T215,24388.98335
T047,T212,24730.63339
T047,T209,18848.68152
T047,T097,25973.77508
T047,T078,10883.81329
T047,T072,13371.30392
T047,T128,21164.18296
T047,T103,22670.80372
T047,T102,15095.79950
T047,T100,21592.02665
T047,T099,18974.19769
T047,T073,13189.37277
T047,T071,11714.72335
T047,T070,11515.46145
T047,T069,11175.51250
T047,T077,13485.15417
T047,T076,10529.20186
T047,T075,11965.54190
T047,T074,5641.90080
T047,T082,8442.00018
T047,T081,7686.38726
T047,T080,14379.78774
T047,T079,15843.39307
T047,T063,5351.47896
T047,T155,12309.87641
T047,T114,8415.81628
T047,T083,15386.85127
T047,T017,12271.09901
T047,T005,10568.62574
T047,T160,3928.45816
T047,T144,11443.98227
T047,T035,3822.15046
T047,T004,11360.60469
T047,T095,18203.71839
T047,T044,1833.75883
T047,T061,7567.34769
T047,T060,5222.84118
T047,T039,5471.08444
T047,T036,4410.62207
T047,T067,12759.56743
T047,T066,10730.80865
T047,T065,11014.74108
T047,T062,7597.58691
T047,T040,2608.90654
T047,T037,10103.57036
T047,T034,2815.36332
T047,T012,14328.58125
T047,T085,16776.10986
T051,T047,4071.47205
T051,T043,3394.90775
T051,T013,13695.29449
T051,T219,13488.26345
T051,T161,14210.80168
T051,T088,4137.91829
T051,T084,17743.51324
T051,T030,7700.59049
T051,T018,18235.39013
T051,T014,17546.50710
T051,T149,16484.22018
T051,T147,10183.36616
T051,T146,13003.09376
T051,T145,4191.12764
T051,T154,11289.31684
T051,T152,4930.73350
T051,T151,14231.16523
T051,T150,17905.48255
T051,T220,13389.98570
T051,T218,12867.45944
T051,T162,13873.37791
T051,T158,18670.04811
T051,T008,20606.69217
T051,T006,19776.90288
T051,T003,15540.81381
T051,T001,13536.79027
T051,T011,18244.78450
T051,T009,19860.41993
T051,T159,12598.64174
T051,T153,10998.38973
T051,T028,15857.33569
T051,T025,16701.88717
T051,T019,12007.13293
T051,T016,22396.56404
T051,T090,2559.49000
T051,T089,13683.66333
T051,T033,7655.36275
T051,T031,10150.74756
T051,T142,15480.56668
T051,T141,15418.54400
T051,T135,21226.97180
T051,T092,3525.82444
T051,T045,8403.25990
T051,T015,19889.13540
T051,T007,18966.21427
T051,T002,16968.51836
T051,T050,8686.86735
T051,T049,5555.29025
T051,T048,2324.35614
T051,T046,4984.46247
T051,T094,13951.91909
T051,T091,1899.73152
T051,T086,17621.50430
T051,T054,8655.69316
T051,T148,19181.49723
T051,T143,20507.62905
T051,T129,6244.25787
T051,T096,12816.77437
T051,T238,11137.62239
T051,T237,12349.11868
T051,T236,19002.75799
T051,T235,8144.05954
T051,T054C,9025.68634
T051,T094B,14160.30077
T051,T065A,10806.67306
T051,T227,13883.88878
T051,T225,12997.91444
T051,T223,18756.96459
T051,T222,11488.34215
T051,T230,10452.40979
T051,T229,10412.34471
T051,T226,5830.97415
T051,T224,11277.46854
T051,T232,7419.62946
T051,T231,15679.53010
T051,T035,11594.06966
T051,T228,13020.27842
T051,T234,13760.98703
T051,T233,22039.87086
T051,T002B,16066.59204
T051,T002A,16829.88597
T051,T221,22996.65884
T051,T157,2438.57766
T051,T156,10687.61130
T051,T027,16492.89196
T051,T090A,17311.18131
T051,T903,25896.94135
T051,T900,24070.10794
T051,T009,23578.54065
T051,T128A,14072.65911
T051,T200A,15570.98321
T051,T090C,18931.40442
T051,T090B,2502.33413
T051,T218B,13320.69753
T051,T218C,11829.43294
T051,T218A,13523.71717
T051,T200B,24098.64604
T051,T206,15385.87702
T051,T200,20313.63160
T051,T138,14575.22938
T051,T115,19777.90621
T051,T107,14345.78645
T051,T215,20587.79876
T051,T212,20967.44361
T051,T209,14891.37458
T051,T097,22819.44275
T051,T078,7912.53656
T051,T072,11576.58289
T051,T128,17472.23287
T051,T103,18827.33917
T051,T102,11470.73973
T051,T100,17669.56797
T051,T099,15085.18647
T051,T073,9355.57307
T051,T071,12275.57435
T051,T070,12899.61467
T051,T069,8837.82639
T051,T077,9516.07929
T051,T076,6654.16165
T051,T075,7903.09103
T051,T074,2750.69064
T051,T082,4899.10286
T051,T081,3656.96032
T051,T080,10810.89790
T051,T079,11838.81242
T051,T063,6223.46285
T051,T155,12785.18371
T051,T114,8484.86881
T051,T083,11602.07070
T051,T017,16152.23303
T051,T005,14546.77521
T051,T160,6816.62379
T051,T144,15487.75520
T051,T035,2034.58516
T051,T004,14996.19460
T051,T095,16238.79838
T051,T044,5734.43999
T051,T061,5347.82457
T051,T060,3135.60357
T051,T039,9305.41725
T051,T036,6104.99071
T051,T067,12147.05792
T051,T066,9131.91153
T051,T065,10953.61739
T051,T062,6814.75476
T051,T040,5277.85864
T051,T037,14174.68855
T051,T034,2494.21975
T051,T012,17773.86693
T051,T085,13882.04169
T085,T051,13882.04169
T085,T047,16776.10986
T085,T043,15593.46710
T085,T013,25193.46845
T085,T219,27359.44341
T085,T161,2265.10887
T085,T088,16881.13713
T085,T084,5203.73290
T085,T030,20553.17005
T085,T018,32114.04568
T085,T014,29976.38534
T085,T149,30366.25459
T085,T147,23789.96892
T085,T146,26688.25058
T085,T145,17463.97307
T085,T154,23558.10171
T085,T152,14956.13071
T085,T151,25071.70549
T085,T150,31782.73686
T085,T220,27179.62492
T085,T218,26098.51048
T085,T162,2848.19165
T085,T158,6596.56769
T085,T008,33634.40365
T085,T006,32321.13161
T085,T003,28459.00141
T085,T001,26762.66207
T085,T011,29173.21958
T085,T009,32005.08249
T085,T159,1285.13413
T085,T153,22704.89294
T085,T028,29686.49208
T085,T025,29878.17036
T085,T019,25707.13351
T085,T016,34965.64278
T085,T090,16358.98857
T085,T089,248.50377
T085,T033,21039.43121
T085,T031,13078.30298
T085,T142,27857.58753
T085,T141,28261.89068
T085,T135,9177.44365
T085,T092,16498.70845
T085,T045,22280.85039
T085,T015,31666.19398
T085,T007,32004.02072
T085,T002,28850.59503
T085,T050,22310.06301
T085,T049,19425.21180
T085,T048,16184.23231
T085,T046,18850.51954
T085,T094,1495.23256
T085,T091,15640.91230
T085,T086,4386.64725
T085,T054,22308.99005
T085,T148,33037.39505
T085,T143,33183.58111
T085,T129,19086.61162
T085,T096,2711.35286
T085,T238,6077.02021
T085,T237,4391.71927
T085,T236,32013.94844
T085,T235,6348.38780
T085,T054C,22710.08401
T085,T094B,1806.04327
T085,T065A,10473.18827
T085,T227,3996.05329
T085,T225,7352.15319
T085,T223,30914.87598
T085,T222,24057.43943
T085,T230,22193.58730
T085,T229,3613.13980
T085,T226,8052.17778
T085,T224,25150.40045
T085,T232,21289.20398
T085,T231,29561.49242
T085,T035,9137.01029
T085,T228,26377.68904
T085,T234,26280.26387
T085,T233,34654.24088
T085,T002B,28150.12321
T085,T002A,29305.01039
T085,T221,11440.11090
T085,T157,11714.81789
T085,T156,9543.94569
T085,T027,30002.15712
T085,T090A,3526.78359
T085,T903,35231.45331
T085,T900,34594.41768
T085,T009,34994.20231
T085,T128A,6948.38434
T085,T200A,8361.59674
T085,T090C,5071.74876
T085,T090B,16372.80426
T085,T218B,26356.44855
T085,T218C,24733.44647
T085,T218A,26810.42470
T085,T200B,12027.92845
T085,T206,8905.02414
T085,T200,8787.75087
T085,T138,5242.35150
T085,T115,6677.68404
T085,T107,5514.06508
T085,T215,10444.40553
T085,T212,10416.53242
T085,T209,8706.52991
T085,T097,9275.11678
T085,T078,5981.94044
T085,T072,5409.57452
T085,T128,7108.94228
T085,T103,9515.06846
T085,T102,4801.71871
T085,T100,9694.85623
T085,T099,7818.19309
T085,T073,6959.69713
T085,T071,12590.03103
T085,T070,15059.58021
T085,T069,5799.34512
T085,T077,8170.13615
T085,T076,8568.11054
T085,T075,10087.79419
T085,T074,11328.15589
T085,T082,9111.87565
T085,T081,11245.98319
T085,T080,4706.50355
T085,T079,8652.96697
T085,T063,13280.70078
T085,T155,12465.36674
T085,T114,11315.99775
T085,T083,6000.18166
T085,T017,28645.94823
T085,T005,26724.65569
T085,T160,20437.43814
T085,T144,27180.67655
T085,T035,13027.62847
T085,T004,28062.04394
T085,T095,5009.19391
T085,T044,18586.38425
T085,T061,9230.09704
T085,T060,11561.67578
T085,T039,22129.76498
T085,T036,14512.69063
T085,T067,9139.93776
T085,T066,7210.87547
T085,T065,10731.77178
T085,T062,10280.30761
T085,T040,15746.07302
T085,T037,25326.51539
T085,T034,13963.85820
T085,T012,31092.15967
T088,T051,4137.91829
T088,T047,107.75141
T088,T043,1305.10805
T088,T013,9558.58180
T088,T219,11018.51048
T088,T161,16758.84001
T088,T084,21216.94342
T088,T030,3753.29995
T088,T018,15947.95703
T088,T014,13567.01653
T088,T149,14123.88931
T088,T147,7002.48961
T088,T146,9916.84015
T088,T145,5609.42423
T088,T154,7209.65901
T088,T152,3050.24509
T088,T151,10112.41050
T088,T150,15393.15536
T088,T220,10543.92087
T088,T218,9233.75933
T088,T162,17344.59349
T088,T158,20739.32457
T088,T008,16878.30320
T088,T006,15845.74279
T088,T003,11728.11919
T088,T001,9901.96971
T088,T011,14107.47312
T088,T009,15828.99646
T088,T159,15609.03324
T088,T153,6860.75301
T088,T028,13096.51494
T088,T025,13045.29317
T088,T019,8967.50110
T088,T016,18487.31319
T088,T090,2442.66761
T088,T089,16658.21074
T088,T033,4190.27066
T088,T031,9353.31939
T088,T142,11470.48625
T088,T141,11569.42118
T088,T135,23122.56601
T088,T092,5705.99539
T088,T045,6334.23565
T088,T015,15799.38473
T088,T007,15236.02080
T088,T002,12876.67007
T088,T050,5581.65077
T088,T049,4552.16532
T088,T048,3499.77684
T088,T046,4244.39892
T088,T094,16658.34908
T088,T091,4010.05963
T088,T086,20146.03522
T088,T054,7928.16368
T088,T148,16489.36891
T088,T143,16624.79026
T088,T129,7446.23522
T088,T096,15317.33954
T088,T238,12886.02897
T088,T237,14462.52941
T088,T236,15258.42905
T088,T235,11790.19355
T088,T054C,8155.37086
T088,T094B,16804.79468
T088,T065A,11062.99228
T088,T227,17512.25111
T088,T225,14264.82210
T088,T223,14721.61700
T088,T222,7489.36976
T088,T230,6314.53587
T088,T229,13680.65538
T088,T226,9063.00003
T088,T224,8918.11998
T088,T232,5365.03605
T088,T231,13362.56191
T088,T035,12313.02190
T088,T228,9497.13526
T088,T234,9774.04285
T088,T233,18143.64456
T088,T002B,11999.03618
T088,T002A,12857.77110
T088,T221,26754.05696
T088,T157,5349.77890
T088,T156,11292.30068
T088,T027,13125.62293
T088,T090A,20114.86309
T088,T903,21821.45599
T088,T900,19933.65951
T088,T009,19466.21573
T088,T128A,18009.31736
T088,T200A,19568.68213
T088,T090C,21782.25803
T088,T090B,2877.38870
T088,T218B,9554.94748
T088,T218C,7975.54230
T088,T218A,9938.00237
T088,T200B,27785.14118
T088,T206,19423.85023
T088,T200,24028.08850
T088,T138,18329.19448
T088,T115,23167.79793
T088,T107,18137.98168
T088,T215,24479.10052
T088,T212,24822.12020
T088,T209,18930.79151
T088,T097,26077.24675
T088,T078,10986.72140
T088,T072,13478.89049
T088,T128,21257.54615
T088,T103,22759.11739
T088,T102,15189.94775
T088,T100,21676.46548
T088,T099,19060.10464
T088,T073,13276.60631
T088,T071,11802.49959
T088,T070,11587.75640
T088,T069,11282.54581
T088,T077,13565.74485
T088,T076,10613.80788
T088,T075,12035.91000
T088,T074,5739.52692
T088,T082,8534.77221
T088,T081,7760.46953
T088,T080,14475.06948
T088,T079,15921.66511
T088,T063,5446.04112
T088,T155,12398.48749
T088,T114,8513.99588
T088,T083,15476.41910
T088,T017,12180.11334
T088,T005,10484.00579
T088,T160,3822.60086
T088,T144,11367.69481
T088,T035,3921.65960
T088,T004,11260.39354
T088,T095,18311.33821
T088,T044,1734.78993
T088,T061,7673.56061
T088,T060,5326.67698
T088,T039,5374.98624
T088,T036,4494.33805
T088,T067,12861.10273
T088,T066,10838.31373
T088,T065,11111.72562
T088,T062,7703.48574
T088,T040,2679.95465
T088,T037,10039.72386
T088,T034,2919.38148
T088,T012,14225.14798
T088,T085,16881.13713
T161,T051,14210.80168
T161,T047,16651.52802
T161,T043,15454.09520
T161,T013,24508.15641
T161,T219,27537.66481
T161,T088,16758.84001
T161,T084,6993.88413
T161,T030,20309.20529
T161,T018,32378.29287
T161,T014,29433.23023
T161,T149,30596.01505
T161,T147,23752.41609
T161,T146,26666.95132
T161,T145,18062.15461
T161,T154,23085.02527
T161,T152,14516.51989
T161,T151,24256.89753
T161,T150,31966.19974
T161,T220,27238.73760
T161,T218,25863.12057
T161,T162,5112.26571
T161,T158,4888.55699
T161,T008,33242.25690
T161,T006,31783.42785
T161,T003,28082.03079
T161,T001,26516.41730
T161,T011,28294.58306
T161,T009,31360.84853
T161,T159,2621.91412
T161,T153,22126.64433
T161,T028,29776.32361
T161,T025,29576.82681
T161,T019,25705.04505
T161,T016,34410.08650
T161,T090,16565.53645
T161,T089,2140.01360
T161,T033,20949.09004
T161,T031,11738.79926
T161,T142,27329.81847
T161,T141,27863.30946
