Date,Average of Temp (F),Max of Temp (F),Min of Temp (F),Average of RH (%),Average of Dewpt (F),Average of Wind Spd (mph),Sum of Precip (in),Location,Lat,Lon,Elev,Month,Day,Year,MaxT7,MaxT14,MaxT21,MinT7,MinT14,MinT21,AvgT7,AvgT14,AvgT21,AvgT28,Rain7,Rain10,Rain14,Rain17,Rain21,Rain24,Rain28,MaxR7,MaxR14,MaxR21,MaxR2d7,MaxR2d14,MaxR2d21,Rain7d7,Rain7d14,Ran7d21,Ran14d7,Rain14d14,Rain14d21,Rain21d7,Rain21d14,Rain21d21
7/21/2009,71,79,60,63.29166667,56.91666667,5.75,0.04,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,21,2009,85,85,85,56,56,56,67.97023809,69.00297619,68.35714286,70.93005952,0.68,0.93,1.07,1.32,1.32,1.62,1.66,0.68,0.68,0.68,0.68,0.68,0.68,0.39,0.25,0.34,0.64,0.59,5.76,0.98,6.01,6.11
7/22/2009,69.33333333,78,63,77.16666667,61.66666667,4.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,22,2009,85,85,85,56,56,56,68.08928571,69.23511905,68.71031746,70.49404762,0.72,0.72,1.11,1.16,1.36,1.36,1.7,0.68,0.68,0.68,0.68,0.68,0.68,0.39,0.25,0.34,0.64,0.59,4.53,0.98,4.78,6.11
7/23/2009,69,80,62,69.75,58.20833333,5.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,23,2009,79,85,85,56,56,56,67.25,69.67559524,69.09920635,69.94940476,0.04,0.72,1.05,1.11,1.36,1.36,1.66,0.04,0.68,0.68,0.68,0.68,0.68,1.01,0.31,0.3,1.32,0.61,4.53,1.62,4.84,6.1
7/24/2009,72.5,81,61,63.625,58.875,9.875,0.14,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,24,2009,80,85,85,56,56,56,66.91666667,69.55357143,69.22420635,69.4375,0.04,0.72,1.05,1.11,1.36,1.36,1.66,0.04,0.68,0.68,0.04,0.68,0.68,1.01,0.31,0.3,1.32,0.61,4.41,1.62,4.72,6.09
7/25/2009,72.375,80,66,62.75,58.25,11.08333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,25,2009,81,85,85,56,56,56,68.29761905,69.63095238,69.36309524,69.23511905,0.18,0.86,1.11,1.25,1.5,1.5,1.8,0.14,0.68,0.68,0.14,0.68,0.68,0.93,0.39,0.3,1.32,0.69,0.44,1.62,0.83,6.09
7/26/2009,72.20833333,81,63,63,58.29166667,8.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,26,2009,81,85,85,56,56,56,69.45833333,69.40773809,69.70436508,69.06696429,0.18,0.18,0.86,1.19,1.3,1.5,1.5,0.14,0.68,0.68,0.14,0.68,0.68,0.68,0.44,0.2,1.12,0.64,0.64,1.32,1.08,5.96
7/27/2009,75.04166667,84,64,63.20833333,60.95833333,9.916666667,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,27,2009,81,85,85,56,56,56,70.55357143,69.50297619,69.8234127,68.99404762,0.18,0.18,0.86,1.19,1.25,1.5,1.5,0.14,0.68,0.68,0.14,0.68,0.68,0.68,0.39,0.25,1.07,0.64,0.68,1.32,1.07,6.01
7/28/2009,74.79166667,83,67,61.29166667,60.29166667,8,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,28,2009,84,85,85,60,56,56,71.63690476,69.80357143,69.88095238,69.17708333,0.2,0.2,0.88,1.13,1.27,1.52,1.52,0.14,0.68,0.68,0.14,0.68,0.68,0.68,0.39,0.25,1.07,0.64,0.59,1.32,0.98,6.01
7/29/2009,71,79,62,49.91666667,50.54166667,7.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,29,2009,84,85,85,61,56,56,72.17857143,70.13392857,70.21626984,69.57738095,0.17,0.21,0.89,0.89,1.28,1.33,1.53,0.14,0.68,0.68,0.14,0.68,0.68,0.72,0.39,0.25,1.11,0.64,0.59,1.36,0.98,4.78
7/30/2009,68.58333333,78,61,67.45833333,56.95833333,5.458333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,30,2009,84,84,85,61,56,56,72.41666667,69.83333333,70.58928571,69.92857143,0.17,0.21,0.21,0.89,1.22,1.28,1.53,0.14,0.14,0.68,0.14,0.68,0.68,0.04,1.01,0.31,1.05,1.32,0.61,1.36,1.62,4.84
7/31/2009,70.16666667,80,58,60.20833333,54.45833333,7.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,31,2009,84,84,85,61,56,56,72.35714286,69.63690476,70.48809524,70.00744048,0.17,0.21,0.21,0.89,1.22,1.28,1.53,0.14,0.14,0.68,0.14,0.14,0.68,0.04,1.01,0.31,1.05,1.32,0.61,1.36,1.62,4.72
8/1/2009,66.875,72,61,75.20833333,58.75,11.41666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,1,2009,84,84,85,58,56,56,72.02380952,70.16071429,70.42857143,70.02827381,0.03,0.17,0.21,0.89,1.14,1.28,1.53,0.02,0.14,0.68,0.14,0.14,0.68,0.18,0.93,0.39,1.11,1.32,0.69,1.5,1.62,0.83
8/2/2009,68.70833333,77,57,54.91666667,50.875,9.583333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,2,2009,84,84,85,58,56,56,71.23809524,70.34821429,70.01785714,70.08779762,0.03,0.17,0.21,0.21,0.89,1.22,1.33,0.02,0.14,0.68,0.03,0.14,0.68,0.18,0.68,0.44,0.86,1.12,0.64,1.3,1.32,1.08
8/3/2009,74.66666667,83,68,61,60.16666667,12.33333333,0.07,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,3,2009,84,84,85,57,56,56,70.73809524,70.64583333,69.91468254,70.05208333,0.03,0.17,0.21,0.21,0.89,1.22,1.28,0.02,0.14,0.68,0.03,0.14,0.68,0.18,0.68,0.39,0.86,1.07,0.64,1.25,1.32,1.07
8/4/2009,75.08333333,84,68,65.66666667,61.875,5.791666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,4,2009,83,84,85,57,57,56,70.68452381,71.16071429,70.09722222,70.08184524,0.08,0.1,0.28,0.28,0.96,1.21,1.35,0.07,0.14,0.68,0.07,0.14,0.68,0.2,0.68,0.39,0.88,1.07,0.64,1.27,1.32,0.98
8/5/2009,70.20833333,78,61,57.45833333,53.70833333,4.416666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,5,2009,84,84,85,57,57,56,70.72619048,71.45238095,70.33134921,70.34375,0.07,0.1,0.24,0.28,0.96,0.96,1.35,0.07,0.14,0.68,0.07,0.14,0.68,0.17,0.72,0.39,0.89,1.11,0.64,1.28,1.36,0.98
8/6/2009,71.29166667,81,60,49.70833333,50.33333333,5.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,6,2009,84,84,84,57,57,56,70.61309524,71.51488095,70.09325397,70.59523809,0.07,0.1,0.24,0.28,0.28,0.96,1.29,0.07,0.14,0.14,0.07,0.14,0.68,0.17,0.04,1.01,0.21,1.05,1.32,1.22,1.36,1.62
8/7/2009,67.45833333,73,64,75.54166667,59.20833333,7.666666667,0.33,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,7,2009,84,84,84,57,57,56,71,71.67857143,70.09126984,70.61607143,0.07,0.08,0.24,0.28,0.28,0.96,1.29,0.07,0.14,0.14,0.07,0.14,0.14,0.17,0.04,1.01,0.21,1.05,1.32,1.22,1.36,1.62
8/8/2009,78.91666667,88,69,75.875,70.58333333,13.54166667,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,8,2009,84,84,84,57,57,56,70.61309524,71.31845238,70.31150794,70.47470238,0.4,0.4,0.43,0.57,0.61,1.29,1.54,0.33,0.33,0.33,0.33,0.33,0.33,0.03,0.18,0.93,0.21,1.11,1.32,1.14,1.5,1.62
8/9/2009,82.45833333,91,77,69.08333333,71.16666667,12.83333333,0.18,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,9,2009,88,88,88,57,57,56,72.33333333,71.78571429,71.00992063,70.59672619,0.42,0.42,0.45,0.59,0.63,0.63,1.31,0.33,0.33,0.33,0.35,0.35,0.35,0.03,0.18,0.68,0.21,0.86,1.12,0.89,1.3,1.32
8/10/2009,76.41666667,85,70,68.75,65.08333333,7.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,10,2009,91,91,91,60,57,56,74.29761905,72.51785714,71.86309524,71.01041667,0.6,0.6,0.63,0.77,0.81,0.81,1.49,0.33,0.33,0.33,0.35,0.35,0.35,0.03,0.18,0.68,0.21,0.86,1.07,0.89,1.25,1.32
8/11/2009,73.04166667,81,63,67,61,7.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,11,2009,91,91,91,60,57,57,74.54761905,72.61607143,72.28968254,71.20982143,0.53,0.6,0.61,0.63,0.81,0.81,1.49,0.33,0.33,0.33,0.35,0.35,0.35,0.08,0.2,0.68,0.28,0.88,1.07,0.96,1.27,1.32
8/12/2009,72.29166667,82,63,56.41666667,55,6,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,12,2009,91,91,91,60,57,57,74.25595238,72.49107143,72.38690476,71.3125,0.53,0.6,0.6,0.63,0.77,0.81,1.49,0.33,0.33,0.33,0.35,0.35,0.35,0.07,0.17,0.72,0.24,0.89,1.11,0.96,1.28,1.36
8/13/2009,74.66666667,86,61,53.375,55.375,3.75,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,13,2009,91,91,91,60,57,57,74.55357143,72.58333333,72.52777778,71.20833333,0.53,0.6,0.6,0.63,0.77,0.81,0.81,0.33,0.33,0.33,0.35,0.35,0.35,0.07,0.17,0.04,0.24,0.21,1.05,0.28,1.22,1.36
8/14/2009,76.58333333,87,64,56.375,59.16666667,5.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,14,2009,91,91,91,61,57,57,75.03571429,73.01785714,72.79761905,71.32738095,0.53,0.53,0.6,0.61,0.77,0.81,0.81,0.33,0.33,0.33,0.35,0.35,0.35,0.07,0.17,0.04,0.24,0.21,1.05,0.28,1.22,1.36
8/15/2009,78.25,88,68,56.95833333,61.04166667,9,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,15,2009,91,91,91,61,57,57,76.33928572,73.47619048,72.99206349,71.81845238,0.2,0.53,0.6,0.6,0.63,0.77,0.81,0.18,0.33,0.33,0.35,0.35,0.35,0.4,0.03,0.18,0.43,0.21,1.11,0.61,1.14,1.5
8/16/2009,75.08333333,86,71,77.91666667,67.5,10.16666667,0.63,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,16,2009,91,91,91,61,57,57,76.24404762,74.28869048,73.2718254,72.31845238,0.18,0.53,0.6,0.6,0.63,0.77,0.81,0.18,0.33,0.33,0.2,0.35,0.35,0.42,0.03,0.18,0.45,0.21,0.86,0.63,0.89,1.3
8/17/2009,74.66666667,82,70,80.08333333,68.04166667,5.791666667,0.33,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,17,2009,88,91,91,61,60,57,75.19047619,74.74404762,73.40873016,72.69494048,0.63,1.16,1.23,1.23,1.26,1.4,1.44,0.63,0.63,0.63,0.63,0.63,0.63,0.6,0.03,0.18,0.63,0.21,0.86,0.81,0.89,1.25
8/18/2009,74.125,83,65,61.20833333,58.75,8.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,18,2009,88,91,91,61,60,57,74.94047619,74.74404762,73.39087302,72.95238095,0.96,1.16,1.49,1.56,1.57,1.59,1.77,0.63,0.63,0.63,0.96,0.96,0.96,0.53,0.08,0.2,0.61,0.28,0.88,0.81,0.96,1.27
8/19/2009,71.54166667,82,60,68.41666667,59.70833333,8.708333333,0.35,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,19,2009,88,91,91,61,60,57,75.0952381,74.67559524,73.35912698,73.0639881,0.96,1.14,1.49,1.56,1.56,1.59,1.73,0.63,0.63,0.63,0.96,0.96,0.96,0.53,0.07,0.17,0.6,0.24,0.89,0.77,0.96,1.28
8/20/2009,70.66666667,77,64,73.20833333,61.33333333,12.375,0.07,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,20,2009,88,91,91,60,60,57,74.98809524,74.77083333,73.38492064,73.14285714,1.31,1.31,1.84,1.91,1.91,1.94,2.08,0.63,0.63,0.63,0.96,0.96,0.96,0.53,0.07,0.17,0.6,0.24,0.21,0.77,0.28,1.22
8/21/2009,64.70833333,71,59,77.33333333,57.33333333,10.58333333,0.16,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,21,2009,88,91,91,60,60,57,74.41666667,74.72619048,73.48412698,73.20238095,1.38,1.38,1.91,1.91,1.98,1.99,2.15,0.63,0.63,0.63,0.96,0.96,0.96,0.53,0.07,0.17,0.6,0.24,0.21,0.77,0.28,1.22
8/22/2009,62.04166667,68,57,68.16666667,51.33333333,9.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,22,2009,88,91,91,59,59,57,72.7202381,74.52976191,73.22420635,72.92410714,1.54,1.54,1.74,2.07,2.14,2.14,2.17,0.63,0.63,0.63,0.96,0.96,0.96,0.2,0.4,0.03,0.6,0.43,0.21,0.63,0.61,1.14
8/23/2009,64.625,73,56,67.5,53.08333333,6.416666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,23,2009,86,91,91,57,57,57,70.40476191,73.32440476,72.99404762,72.55505952,1.54,1.54,1.72,2.07,2.14,2.14,2.17,0.63,0.63,0.63,0.96,0.96,0.96,0.18,0.42,0.03,0.6,0.45,0.21,0.63,0.63,0.89
8/24/2009,67.875,78,56,68.375,56.20833333,5.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,24,2009,83,88,91,56,56,56,68.91071429,72.05059524,72.79960318,72.28422619,0.91,1.54,1.54,2.07,2.14,2.14,2.17,0.35,0.63,0.63,0.96,0.96,0.96,0.63,0.6,0.03,1.23,0.63,0.21,1.26,0.81,0.89
8/25/2009,72.625,82,62,68.04166667,61.20833333,9.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,25,2009,83,88,91,56,56,56,67.94047619,71.44047619,72.47619048,72.02827381,0.58,1.54,1.54,1.74,2.07,2.14,2.15,0.35,0.63,0.63,0.42,0.96,0.96,0.96,0.53,0.08,1.49,0.61,0.28,1.57,0.81,0.96
8/26/2009,66.20833333,73,62,87.75,62.54166667,7.75,0.93,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,26,2009,82,88,91,56,56,56,67.72619048,71.41071429,72.35912698,71.95089286,0.58,1.54,1.54,1.72,2.07,2.14,2.14,0.35,0.63,0.63,0.42,0.96,0.96,0.96,0.53,0.07,1.49,0.6,0.24,1.56,0.77,0.96
8/27/2009,63.75,67,62,85.45833333,59.41666667,9.625,0.95,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,27,2009,82,88,91,56,56,56,66.96428571,70.97619048,72.16865079,71.77976191,1.16,1.84,2.47,2.47,3,3.07,3.07,0.93,0.93,0.93,0.93,0.96,0.96,1.31,0.53,0.07,1.84,0.6,0.24,1.91,0.77,0.28
8/28/2009,64.08333333,68,61,88.41666667,60.70833333,5.708333333,0.22,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,28,2009,82,88,91,56,56,56,65.97619048,70.19642857,71.80952381,71.60714286,2.04,2.46,3.42,3.42,3.95,3.95,4.02,0.95,0.95,0.95,1.88,1.88,1.88,1.38,0.53,0.07,1.91,0.6,0.24,1.98,0.77,0.28
8/29/2009,61.08333333,68,56,71.25,51.33333333,11.66666667,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,29,2009,82,88,91,56,56,56,65.88690476,69.30357143,71.64880952,71.38988095,2.1,2.68,3.64,3.64,3.84,4.17,4.24,0.95,0.95,0.95,1.88,1.88,1.88,1.54,0.2,0.4,1.74,0.6,0.43,2.14,0.63,0.61
8/30/2009,58.20833333,65,51,66.66666667,46.75,9.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,30,2009,82,86,91,56,56,56,65.75,68.07738095,70.79960317,71.18303571,2.12,2.35,3.66,3.66,3.84,4.19,4.26,0.95,0.95,0.95,1.88,1.88,1.88,1.54,0.18,0.42,1.72,0.6,0.45,2.14,0.63,0.63
8/31/2009,59.04166667,66,50,58.58333333,43.91666667,6,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,31,2009,82,83,88,51,51,51,64.83333333,66.87202381,69.64484127,70.80803571,2.12,2.28,3.03,3.66,3.66,4.19,4.26,0.95,0.95,0.95,1.88,1.88,1.88,0.91,0.63,0.6,1.54,1.23,0.63,2.14,1.26,0.81
9/1/2009,60.58333333,71,49,62.95833333,46.83333333,3.291666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,1,2009,82,83,88,50,50,50,63.57142857,65.75595238,68.81746032,70.25,2.12,2.12,2.7,3.66,3.66,3.86,4.19,0.95,0.95,0.95,1.88,1.88,1.88,0.58,0.96,0.53,1.54,1.49,0.61,2.07,1.57,0.81
9/2/2009,62.79166667,73,51,65.58333333,50,4.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,2,2009,73,82,88,49,49,49,61.85119047,64.78869048,68.22420635,69.73214286,2.12,2.12,2.7,3.66,3.66,3.84,4.19,0.95,0.95,0.95,1.88,1.88,1.88,0.58,0.96,0.53,1.54,1.49,0.6,2.07,1.56,0.77
9/3/2009,65.33333333,74,57,69.875,54.5,6.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,3,2009,73,82,88,49,49,49,61.36309524,64.16369048,67.7718254,69.46726191,1.19,2.12,2.35,3.03,3.66,3.66,4.19,0.95,0.95,0.95,1.88,1.88,1.88,1.16,1.31,0.53,2.47,1.84,0.6,3,1.91,0.77
9/4/2009,65.16666667,75,56,69.08333333,53.75,4.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,4,2009,74,82,88,49,49,49,61.58928571,63.78273809,67.32738095,69.25446429,0.24,2.12,2.28,2.7,3.66,3.66,4.19,0.22,0.95,0.95,1.17,1.88,1.88,2.04,1.38,0.53,3.42,1.91,0.6,3.95,1.98,0.77
9/5/2009,66.33333333,77,56,74.20833333,57.25,5.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,5,2009,75,82,88,49,49,49,61.74404762,63.81547619,66.78373016,69.17261905,0.02,2.12,2.12,2.7,3.66,3.66,3.86,0.02,0.95,0.95,0.24,1.88,1.88,2.1,1.54,0.2,3.64,1.74,0.6,3.84,2.14,0.63
9/6/2009,68.625,75,62,72.375,59.04166667,5.291666667,0.03,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,6,2009,77,82,86,49,49,49,62.49404762,64.12202381,66.21626984,68.72321429,0,1.19,2.12,2.35,3.66,3.66,3.84,0,0.95,0.95,0.02,1.88,1.88,2.12,1.54,0.18,3.66,1.72,0.6,3.84,2.14,0.63
9/7/2009,67.625,76,60,73.70833333,58.33333333,5.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,7,2009,77,82,83,49,49,49,63.98214286,64.40773809,65.90873016,68.22916667,0.03,0.27,2.15,2.31,3.06,3.69,3.69,0.03,0.95,0.95,0.03,1.88,1.88,2.12,0.91,0.63,3.03,1.54,1.23,3.66,2.14,1.26
9/8/2009,68.20833333,78,60,76.16666667,60.25,7.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,8,2009,77,82,83,49,49,49,65.20833333,64.38988095,65.5734127,67.91517857,0.03,0.05,2.15,2.15,2.73,3.69,3.69,0.03,0.95,0.95,0.03,1.88,1.88,2.12,0.58,0.96,2.7,1.54,1.49,3.66,2.07,1.57
9/9/2009,69.54166667,77,65,79.70833333,62.875,7,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,9,2009,78,78,82,51,49,49,66.29761905,64.07440476,65.29166667,67.74255952,0.03,0.03,2.15,2.15,2.73,3.69,3.69,0.03,0.95,0.95,0.03,1.88,1.88,2.12,0.58,0.96,2.7,1.54,1.49,3.66,2.07,1.56
9/10/2009,70.95833333,80,64,74.95833333,61.75,6.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,10,2009,78,78,82,56,49,49,67.26190476,64.3125,65.19642857,67.64434524,0.03,0.03,1.22,2.15,2.38,3.06,3.69,0.03,0.95,0.95,0.03,1.88,1.88,1.19,1.16,1.31,2.35,2.47,1.84,3.66,3,1.91
9/11/2009,70,79,61,70.5,59.08333333,5.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,11,2009,80,80,82,56,49,49,68.06547619,64.82738095,65.21031746,67.51190476,0.03,0.03,0.27,2.15,2.31,2.73,3.69,0.03,0.22,0.95,0.03,1.17,1.88,0.24,2.04,1.38,2.28,3.42,1.91,3.66,3.95,1.98
9/12/2009,67.95833333,78,61,79.41666667,60.25,4.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,12,2009,80,80,82,56,49,49,68.75595238,65.25,65.46230159,67.27678571,0.03,0.03,0.05,2.15,2.15,2.73,3.69,0.03,0.03,0.95,0.03,0.24,1.88,0.02,2.1,1.54,2.12,3.64,1.74,3.66,3.84,2.14
9/13/2009,67.83333333,80,58,65.08333333,53.5,2.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,13,2009,80,80,82,60,49,49,68.98809524,65.74107143,65.74404762,66.90922619,0.03,0.03,0.03,1.22,2.15,2.38,3.69,0.03,0.03,0.95,0.03,0.03,1.88,0,2.12,1.54,2.12,3.66,1.72,3.66,3.84,2.14
9/14/2009,71.08333333,84,58,58.625,54.70833333,2.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,14,2009,80,80,82,58,49,49,68.875,66.42857143,65.8968254,66.65029762,0,0.03,0.03,0.27,2.15,2.31,3.06,0,0.03,0.95,0.03,0.03,1.88,0.03,2.12,0.91,2.15,3.03,1.54,3.06,3.66,2.14
9/15/2009,70.875,81,64,66.875,58.875,7.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,15,2009,84,84,84,58,49,49,69.36904762,67.28869048,66.04960317,66.52232143,0,0.03,0.03,0.05,2.15,2.15,2.73,0,0.03,0.95,0,0.03,1.88,0.03,2.12,0.58,2.15,2.7,1.54,2.73,3.66,2.07
9/16/2009,65.45833333,70,60,66.95833333,54.04166667,11.29166667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,16,2009,84,84,84,58,51,49,69.75,68.02380952,65.96626984,66.40625,0,0.03,0.03,0.03,2.15,2.15,2.73,0,0.03,0.95,0,0.03,1.88,0.03,2.12,0.58,2.15,2.7,1.54,2.73,3.66,2.07
9/17/2009,61.625,72,51,70.58333333,51.29166667,4.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,17,2009,84,84,84,58,56,49,69.16666666,68.21428571,65.93055555,66.18898809,0,0,0.03,0.03,1.22,2.15,2.38,0,0.03,0.95,0,0.03,1.88,0.03,1.19,1.16,1.22,2.35,2.47,2.38,3.66,3
9/18/2009,64.79166667,78,52,72.625,55.20833333,6.416666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,18,2009,84,84,84,51,51,49,67.83333333,67.94940476,65.82936508,65.86607143,0,0,0.03,0.03,0.27,2.15,2.31,0,0.03,0.22,0,0.03,1.17,0.03,0.24,2.04,0.27,2.28,3.42,2.31,3.66,3.95
9/19/2009,65.625,76,56,69.79166667,55,5.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,19,2009,84,84,84,51,51,49,67.08928571,67.92261905,65.86309524,65.86904762,0,0,0.03,0.03,0.05,2.15,2.15,0,0.03,0.03,0,0.03,0.24,0.03,0.02,2.1,0.05,2.12,3.64,2.15,3.66,3.84
9/20/2009,64.70833333,72,56,74.04166667,55.75,7.916666667,0.75,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,20,2009,84,84,84,51,51,49,66.75595238,67.87202381,66.07936508,65.99702381,0,0,0.03,0.03,0.03,1.22,2.15,0,0.03,0.03,0,0.03,0.03,0.03,0,2.12,0.03,2.12,3.66,2.15,3.66,3.84
9/21/2009,63.91666667,66,62,86.375,59.83333333,4.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,21,2009,84,84,84,51,51,49,66.30952381,67.5922619,66.38888889,66,0.75,0.75,0.75,0.78,0.78,1.02,2.9,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,2.12,0.03,2.15,3.03,2.15,3.06,3.66
9/22/2009,69.25,76,63,86.41666667,65.04166667,7.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,22,2009,81,84,84,51,51,49,65.28571429,67.32738095,66.62103175,65.85863095,0.75,0.75,0.75,0.78,0.78,0.8,2.9,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,2.12,0.03,2.15,2.7,2.15,2.73,3.66
9/23/2009,67.91666667,75,62,82.875,62.41666667,4.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,23,2009,78,84,84,51,51,51,65.05357143,67.40178571,67.03373016,65.73809524,0.75,0.75,0.75,0.78,0.78,0.78,2.9,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,2.12,0.03,2.15,2.7,2.15,2.73,3.66
9/24/2009,67.83333333,73,65,83.95833333,62.79166667,4.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,24,2009,78,84,84,51,51,51,65.40476191,67.28571429,67.27777778,65.79910714,0.75,0.75,0.75,0.75,0.78,0.78,1.97,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,1.19,0.03,1.22,2.35,1.22,2.38,3.66
9/25/2009,64.875,69,60,77.16666667,57.20833333,7.333333333,0.16,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,25,2009,78,84,84,52,51,51,66.29166667,67.0625,67.3968254,65.94494048,0.75,0.75,0.75,0.75,0.78,0.78,1.02,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,0.24,0.03,0.27,2.28,0.27,2.31,3.66
9/26/2009,61.58333333,68,56,82.66666667,56.20833333,4.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,26,2009,76,84,84,56,51,51,66.30357143,66.69642857,67.38293651,65.97321429,0.91,0.91,0.91,0.91,0.94,0.94,0.96,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,0.02,0.03,0.05,2.12,0.05,2.15,3.66
9/27/2009,62.75,73,50,72.45833333,52.875,10,0.08,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,27,2009,76,84,84,56,51,51,65.72619048,66.24107143,67.15674603,65.99107143,0.91,0.91,0.91,0.91,0.94,0.94,0.94,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,0,0.03,0.03,2.12,0.03,2.15,3.66
9/28/2009,55.625,62,50,59.83333333,41.75,20.83333333,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,28,2009,76,84,84,50,50,50,65.44642857,65.87797619,66.87698413,66.15327381,0.24,0.99,0.99,0.99,0.99,1.02,1.02,0.16,0.75,0.75,0.75,0.75,0.75,0.75,0,0.03,0.75,0.03,2.15,0.78,2.15,3.06
9/29/2009,53.04166667,60,48,65.75,42.04166667,10.20833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,29,2009,76,81,84,50,50,50,64.26190476,64.77380952,66.30555555,66.03125,0.25,1,1,1,1,1.03,1.03,0.16,0.75,0.75,0.16,0.75,0.75,0.75,0,0.03,0.75,0.03,2.15,0.78,2.15,2.73
